73, 73, 74, 76, 76, 74, 0, 0, 79, 79, 79, 79, 81, 81, 79, 79, 79, 78, 78, 76, 79, 79, 0, 0, 76, 76, 76, 79, 78, 74, 74, 79, 79, 79, 81, 79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79
73, 74, 76, 76, 74, 0, 0, 79, 79, 79, 79, 81, 81, 79, 79, 79, 78, 78, 76, 79, 79, 0, 0, 76, 76, 76, 79, 78, 74, 74, 79, 79, 79, 81, 79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76
74, 76, 76, 74, 0, 0, 79, 79, 79, 79, 81, 81, 79, 79, 79, 78, 78, 76, 79, 79, 0, 0, 76, 76, 76, 79, 78, 74, 74, 79, 79, 79, 81, 79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76
76, 76, 74, 0, 0, 79, 79, 79, 79, 81, 81, 79, 79, 79, 78, 78, 76, 79, 79, 0, 0, 76, 76, 76, 79, 78, 74, 74, 79, 79, 79, 81, 79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79
76, 74, 0, 0, 79, 79, 79, 79, 81, 81, 79, 79, 79, 78, 78, 76, 79, 79, 0, 0, 76, 76, 76, 79, 78, 74, 74, 79, 79, 79, 81, 79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79
74, 0, 0, 79, 79, 79, 79, 81, 81, 79, 79, 79, 78, 78, 76, 79, 79, 0, 0, 76, 76, 76, 79, 78, 74, 74, 79, 79, 79, 81, 79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78
0, 0, 79, 79, 79, 79, 81, 81, 79, 79, 79, 78, 78, 76, 79, 79, 0, 0, 76, 76, 76, 79, 78, 74, 74, 79, 79, 79, 81, 79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74
0, 79, 79, 79, 79, 81, 81, 79, 79, 79, 78, 78, 76, 79, 79, 0, 0, 76, 76, 76, 79, 78, 74, 74, 79, 79, 79, 81, 79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74
79, 79, 79, 79, 81, 81, 79, 79, 79, 78, 78, 76, 79, 79, 0, 0, 76, 76, 76, 79, 78, 74, 74, 79, 79, 79, 81, 79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76
79, 79, 79, 81, 81, 79, 79, 79, 78, 78, 76, 79, 79, 0, 0, 76, 76, 76, 79, 78, 74, 74, 79, 79, 79, 81, 79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79
79, 79, 81, 81, 79, 79, 79, 78, 78, 76, 79, 79, 0, 0, 76, 76, 76, 79, 78, 74, 74, 79, 79, 79, 81, 79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79
79, 81, 81, 79, 79, 79, 78, 78, 76, 79, 79, 0, 0, 76, 76, 76, 79, 78, 74, 74, 79, 79, 79, 81, 79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76
81, 81, 79, 79, 79, 78, 78, 76, 79, 79, 0, 0, 76, 76, 76, 79, 78, 74, 74, 79, 79, 79, 81, 79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78
81, 79, 79, 79, 78, 78, 76, 79, 79, 0, 0, 76, 76, 76, 79, 78, 74, 74, 79, 79, 79, 81, 79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78
79, 79, 79, 78, 78, 76, 79, 79, 0, 0, 76, 76, 76, 79, 78, 74, 74, 79, 79, 79, 81, 79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79
79, 79, 78, 78, 76, 79, 79, 0, 0, 76, 76, 76, 79, 78, 74, 74, 79, 79, 79, 81, 79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81
79, 78, 78, 76, 79, 79, 0, 0, 76, 76, 76, 79, 78, 74, 74, 79, 79, 79, 81, 79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79
78, 78, 76, 79, 79, 0, 0, 76, 76, 76, 79, 78, 74, 74, 79, 79, 79, 81, 79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81
78, 76, 79, 79, 0, 0, 76, 76, 76, 79, 78, 74, 74, 79, 79, 79, 81, 79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78
76, 79, 79, 0, 0, 76, 76, 76, 79, 78, 74, 74, 79, 79, 79, 81, 79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74
79, 79, 0, 0, 76, 76, 76, 79, 78, 74, 74, 79, 79, 79, 81, 79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78
79, 0, 0, 76, 76, 76, 79, 78, 74, 74, 79, 79, 79, 81, 79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78
0, 0, 76, 76, 76, 79, 78, 74, 74, 79, 79, 79, 81, 79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78
0, 76, 76, 76, 79, 78, 74, 74, 79, 79, 79, 81, 79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79
76, 76, 76, 79, 78, 74, 74, 79, 79, 79, 81, 79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81
76, 76, 79, 78, 74, 74, 79, 79, 79, 81, 79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78
76, 79, 78, 74, 74, 79, 79, 79, 81, 79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76
79, 78, 74, 74, 79, 79, 79, 81, 79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79
78, 74, 74, 79, 79, 79, 81, 79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79
74, 74, 79, 79, 79, 81, 79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0
74, 79, 79, 79, 81, 79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79
79, 79, 79, 81, 79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81
79, 79, 81, 79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79
79, 81, 79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76
81, 79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76
79, 78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74
78, 79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74
79, 76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74
76, 74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74
74, 0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0
0, 76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0
76, 78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0
78, 78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79
78, 79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79
79, 81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79
81, 78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79
78, 74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79
74, 78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79, 81
78, 79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79, 81, 81
79, 76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79, 81, 81, 83
76, 76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79, 81, 81, 83, 83
76, 79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79, 81, 81, 83, 83, 83
79, 79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79, 81, 81, 83, 83, 83, 81
79, 78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79, 81, 81, 83, 83, 83, 81, 81
78, 74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79, 81, 81, 83, 83, 83, 81, 81, 79
74, 74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79, 81, 81, 83, 83, 83, 81, 81, 79, 79
74, 76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79, 81, 81, 83, 83, 83, 81, 81, 79, 79, 76
76, 79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79, 81, 81, 83, 83, 83, 81, 81, 79, 79, 76, 76
79, 79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79, 81, 81, 83, 83, 83, 81, 81, 79, 79, 76, 76, 76
79, 76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79, 81, 81, 83, 83, 83, 81, 81, 79, 79, 76, 76, 76, 76
76, 78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79, 81, 81, 83, 83, 83, 81, 81, 79, 79, 76, 76, 76, 76, 76
78, 78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79, 81, 81, 83, 83, 83, 81, 81, 79, 79, 76, 76, 76, 76, 76, 74
78, 79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79, 81, 81, 83, 83, 83, 81, 81, 79, 79, 76, 76, 76, 76, 76, 74, 74
79, 81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79, 81, 81, 83, 83, 83, 81, 81, 79, 79, 76, 76, 76, 76, 76, 74, 74, 78
81, 79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79, 81, 81, 83, 83, 83, 81, 81, 79, 79, 76, 76, 76, 76, 76, 74, 74, 78, 78
79, 81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79, 81, 81, 83, 83, 83, 81, 81, 79, 79, 76, 76, 76, 76, 76, 74, 74, 78, 78, 0
81, 78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79, 81, 81, 83, 83, 83, 81, 81, 79, 79, 76, 76, 76, 76, 76, 74, 74, 78, 78, 0, 78
78, 74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79, 81, 81, 83, 83, 83, 81, 81, 79, 79, 76, 76, 76, 76, 76, 74, 74, 78, 78, 0, 78, 76
74, 78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79, 81, 81, 83, 83, 83, 81, 81, 79, 79, 76, 76, 76, 76, 76, 74, 74, 78, 78, 0, 78, 76, 76
78, 78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79, 81, 81, 83, 83, 83, 81, 81, 79, 79, 76, 76, 76, 76, 76, 74, 74, 78, 78, 0, 78, 76, 76, 81
78, 78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79, 81, 81, 83, 83, 83, 81, 81, 79, 79, 76, 76, 76, 76, 76, 74, 74, 78, 78, 0, 78, 76, 76, 81, 81
78, 79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79, 81, 81, 83, 83, 83, 81, 81, 79, 79, 76, 76, 76, 76, 76, 74, 74, 78, 78, 0, 78, 76, 76, 81, 81, 81
79, 81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79, 81, 81, 83, 83, 83, 81, 81, 79, 79, 76, 76, 76, 76, 76, 74, 74, 78, 78, 0, 78, 76, 76, 81, 81, 81, 79
81, 78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79, 81, 81, 83, 83, 83, 81, 81, 79, 79, 76, 76, 76, 76, 76, 74, 74, 78, 78, 0, 78, 76, 76, 81, 81, 81, 79, 81
78, 76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79, 81, 81, 83, 83, 83, 81, 81, 79, 79, 76, 76, 76, 76, 76, 74, 74, 78, 78, 0, 78, 76, 76, 81, 81, 81, 79, 81, 83
76, 79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79, 81, 81, 83, 83, 83, 81, 81, 79, 79, 76, 76, 76, 76, 76, 74, 74, 78, 78, 0, 78, 76, 76, 81, 81, 81, 79, 81, 83, 81
79, 79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79, 81, 81, 83, 83, 83, 81, 81, 79, 79, 76, 76, 76, 76, 76, 74, 74, 78, 78, 0, 78, 76, 76, 81, 81, 81, 79, 81, 83, 81, 78
79, 0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79, 81, 81, 83, 83, 83, 81, 81, 79, 79, 76, 76, 76, 76, 76, 74, 74, 78, 78, 0, 78, 76, 76, 81, 81, 81, 79, 81, 83, 81, 78, 78
0, 79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79, 81, 81, 83, 83, 83, 81, 81, 79, 79, 76, 76, 76, 76, 76, 74, 74, 78, 78, 0, 78, 76, 76, 81, 81, 81, 79, 81, 83, 81, 78, 78, 76
79, 81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79, 81, 81, 83, 83, 83, 81, 81, 79, 79, 76, 76, 76, 76, 76, 74, 74, 78, 78, 0, 78, 76, 76, 81, 81, 81, 79, 81, 83, 81, 78, 78, 76, 78
81, 79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79, 81, 81, 83, 83, 83, 81, 81, 79, 79, 76, 76, 76, 76, 76, 74, 74, 78, 78, 0, 78, 76, 76, 81, 81, 81, 79, 81, 83, 81, 78, 78, 76, 78, 74
79, 76, 76, 74, 74, 74, 74, 0, 0, 0, 79, 79, 79, 79, 79, 81, 81, 83, 83, 83, 81, 81, 79, 79, 76, 76, 76, 76, 76, 74, 74, 78, 78, 0, 78, 76, 76, 81, 81, 81, 79, 81, 83, 81, 78, 78, 76, 78, 74, 74
